age,years_in_labour_force,years_of_further_education,miles_resided_from_coast,committed
23.51913220205398,13.627429807641114,1.9524316285029881,51.090649942927755,0
40.321118058252964,13.596275976899335,4.628841448659069,57.531997912755294,1
29.358816260561305,16.853294006469707,2.6970652125082264,3.960470276766348,0
37.01828215276428,22.102149657976703,5.938666468172901,22.770251850254407,0
48.65817572379371,22.664855225325212,4.981609764496315,4.479267016258648,1
36.0642769749453,19.927923328497872,5.184249792714604,56.675152851108855,1
45.13419337038926,20.4686562796905,5.54057310037372,78.48818046376195,0
50.63146119883965,26.222909427352622,5.260372458146157,34.74788721151994,1
39.782907907056675,22.353723063479084,6.1520951015594365,1.2850623191930866,0
43.006050103100584,21.002765673358606,5.988192355995617,6.934391979785415,1
36.40853350562993,21.746964538679112,2.992086652475584,90.79781366578071,1
53.62697799539356,21.367970499397128,5.1590564437288275,83.0018832563829,0
50.80878245956799,26.4171059906929,5.753608924311138,20.738192760651874,1
51.64069190506468,24.292142641904498,4.660994490804945,96.49796814188016,0
44.411195471042234,17.305532901958784,7.519316818929611,75.84987168678205,1
48.878559436016694,18.185622936389727,1.9456341903659915,57.83414767792125,1
36.05363022347819,18.58453110951105,6.798548318304313,63.86300907956861,1
59.50161772075567,33.2676134758916,5.709493753331217,37.155165870366105,1
36.595784275613084,19.452790128513755,5.7901678446771765,6.078634158526198,1
38.729827196202315,24.038756072871205,3.2942056855971145,82.65287934528799,1
38.10395054973269,18.074372887898342,6.0592812948283665,57.46227758188862,1
31.9730360854306,18.711895004582008,6.3421664246368525,28.30202577736044,0
25.813714265943407,12.294604860616976,4.532011820364212,3.0519026104248614,0
54.95747387410335,26.0046961946273,5.082980838432323,11.01630815851914,1
51.0980725185006,32.75968261860816,2.5742489197764757,92.2249698298512,1
46.370476180280804,24.151779145199146,7.104720892655125,70.35383865377224,0
42.62144725029744,25.734759160345245,4.679770654712514,22.45474472998842,1
26.517228647876387,12.25581784171859,6.63413062972071,59.276333544243265,0
38.50998440836955,20.802059758025653,3.2982580572272564,89.05279603194991,1
55.30167324316861,27.79010501969361,8.301516095357538,44.51967275077446,1
59.72589847881418,23.22057982191096,2.423167811451833,64.55710840458909,1
34.415281538187436,17.276388539619855,5.389772513497457,9.094272559937844,0
39.407650002555904,25.23534175475508,4.092710305224013,37.84082756467922,1
37.88654010264533,16.63885506434634,4.505079040469745,88.6635024253012,0
29.224690684407133,19.28817542184872,9.624375425476513,85.61098400783713,1
29.477300914955332,20.990470723501062,6.763729450865398,24.79290128988082,0
46.789396254538325,23.650303616794627,4.162986296575753,1.4830262779797487,1
38.029750799636574,19.7866607134894,2.8767879742254148,86.76669095410622,1
29.414150158346544,14.668050706547401,3.6858004912293363,44.40662589550555,0
47.30467439418237,24.114803943992115,4.460408056131365,81.59739411433613,1
61.33565793296302,28.081244680234562,6.5421193565679125,70.81898575727824,1
39.132436289622405,15.213782192940375,5.124220300554852,14.702072016010137,1
34.394900153183755,17.480130634806898,4.428165617802642,47.99976690192962,1
48.189096952420925,23.145147725623563,1.7455981514155892,48.395182450470266,1
43.63519735662831,21.411795431748843,6.1453435837259205,80.6255489893691,1
31.884031382226347,19.30890577539156,7.2196812841643165,71.93281442721906,0
23.704966974360293,15.224130612394227,5.339208793086754,98.1210098039783,1
31.692279700931174,18.547856688132438,4.668218734413332,82.94130418646768,1
46.144510162115765,23.771196963952583,7.853958218032019,96.41519463020529,1
37.31458595888199,16.58049249852621,5.63651965347311,68.63905112976062,1
36.43688078568039,17.163254097111523,9.476237685244975,72.98168738564634,1
38.707645193245085,24.72090829783502,5.10218155570526,39.689060516850084,0
31.632284495686314,17.923372893422982,5.6078887310034045,89.5519088246412,1
36.03075663140705,23.66938701229594,2.2237794452599613,38.9546931252569,1
38.22844529029744,16.671945074910976,4.78828206635886,2.838725160511135,1
42.44899237462569,18.181309895435604,3.9833479083785575,68.6254117491357,1
28.35730976161983,10.540966725605532,6.834343434122852,42.39526023310244,0
47.26808161783818,17.997969556463296,5.0369615279126325,24.184829494651773,0
41.64720718840232,21.281095779926485,3.764321508043677,92.65103143425866,0
39.41791118593128,19.435349137142065,9.877144774050484,72.15300740774265,1
43.33278651896015,23.225989407369156,2.330005650582737,23.0517109930368,1
30.30394971183653,21.5585608607338,7.906878877769074,76.10670537193776,0
56.09328454608507,27.66230909483513,8.024150569868675,33.40074848487779,1
35.10428606571532,18.447111208322465,4.2517094969099345,85.4728343841603,1
68.22124479644259,28.0030143712113,2.7946789729439407,79.1531543886024,1
37.075512287326866,20.792279364353753,6.261744554755651,74.95171594278655,1
40.37991713472324,15.849861652096813,7.192071953472173,34.87705774482117,1
43.119575577066044,24.4725080757146,4.028604820949871,50.01024742946672,1
40.38243357190445,16.80177859246814,7.16951806400438,32.11269989400913,0
34.529852945483015,17.055809782369387,1.4034456886011206,21.233613681566,1
40.77529307076088,18.365072612099006,4.81446334403192,18.360013575363364,1
48.447447801162845,22.695052409147408,7.792923442717816,87.3735169820588,1
47.29365018162587,21.71583580418942,2.2114080528505435,24.890223704716497,1
42.986211562788725,19.92862362581918,4.373636795422199,99.98884470610227,1
38.62613325395856,16.259688061477164,1.8811918992775687,83.12266703135282,1
51.73652327507802,27.652330673212695,6.144379883146429,48.18650942588897,1
33.34513973823197,21.405334660956356,4.735680366599009,82.24678356003761,1
26.45290621214079,15.931642934483737,4.89371077894529,60.36043392577714,1
34.82696203751115,14.823967871507861,4.394348314317881,18.9899905237484,0
42.68303495721638,22.442555947320052,3.518372594674501,89.42973814705111,0
38.43725280112427,24.690908667606756,4.21923776539637,86.12427404019955,0
58.45411638432854,24.335601313523252,7.947561330960658,29.502095950844232,1
37.54494011441139,17.59299503596229,4.490381563772236,12.146214432112378,1
34.3525205237829,15.849818031586958,5.795784779482364,44.64692750181043,1
44.76176983444034,19.83520384890268,3.05232412492135,27.432603826113876,1
26.40000104176395,18.95463583404536,6.538086446092889,91.87567525878065,1
36.52602519435552,11.994783472768852,5.065765338361759,77.21130148572591,1
36.76455653290733,19.574678889131818,3.4607787774852428,55.54278322325049,1
53.66203237249343,28.29601048566915,1.4604693641707378,37.94024004996987,1
46.31234589109465,23.001875489111786,2.6569471680915187,9.833187568087265,1
39.40112106390655,19.221315429777995,6.183501104547105,3.2616601801429668,1
55.60697111616919,22.98121660499311,4.108968936465664,46.130472499887844,0
48.273950631131996,24.225917524847077,4.437259756537153,88.89110362797918,1
33.246655702480645,19.124748250777845,9.207494723231873,53.34013553317249,0
52.020981355581185,26.74963133782148,5.6605303128033,42.119802609695725,1
34.08966496967717,19.40773747580492,4.915057755376855,12.16952567073266,1
25.52936419670067,15.000174236435347,2.8532097397671237,37.91778933203087,1
31.59052381027888,18.413641930196377,6.820204764879899,45.31876643274151,0
43.76577103686325,19.902764131713905,5.333190073714061,25.60032538202034,1
45.26291540472655,19.409561927767474,3.8831245608300824,21.54667041459121,1
17.914116402289245,8.503797780391771,5.910083670817453,63.79289518859328,1
31.727157691052483,16.873879863403914,6.881142242689446,26.99184519995601,0
29.631649968944984,16.453025914273184,8.820225024001648,90.7811421184216,0
13.737703582940725,8.535167285710084,8.23317474685879,97.90164178909578,0
50.623351149191414,25.366503306944878,4.067939915735581,0.30618329347780193,1
46.85303546151017,21.56559106782718,3.5185450330404997,14.26236594114082,1
35.95788934791752,13.959079444102752,2.145911322071925,68.19553045569039,1
45.7452849203874,16.21619745295634,4.509726644441703,57.850120905940926,1
43.976690553568304,20.09784920117335,9.475811269867119,49.01567401868472,0
46.40083512118051,18.498017124793552,6.470175481471214,54.30256197838077,1
39.16473597831582,15.735071512872103,5.232962460598281,37.97569227371018,1
43.850448964848646,21.03968116047034,4.125330665747617,20.188905275297486,1
34.134841909501446,15.744967744604885,4.251267925924696,65.1456394772727,1
46.465550557944404,26.582898032729112,3.042951886241335,64.78387416449368,0
39.331371586426094,18.565812163682928,6.084742550214026,36.12339400573214,1
39.508154875388755,18.048429420391358,5.285846871949,9.963520759844624,0
36.14109183994583,15.946741158566553,5.635963440099565,74.97741630717577,1
37.13445587791237,14.99218269985409,4.149754053339764,48.165050669199985,1
45.75407082975999,22.6060050454028,3.840612245270356,4.064137298161574,1
30.837609910881824,17.66744649195644,3.7155524415785637,66.23641089386737,1
54.8201511228152,25.2517676930638,5.6778361217490785,37.476535589215295,0
43.502376159744216,22.593045524637102,7.437865942500376,26.264156238721124,1
47.1385332691233,27.692965802146663,4.813998059879503,68.44809327806458,1
43.07989443569766,22.640380727346926,7.6660899308891315,0.13159900548421755,1
40.71534343209926,12.509682845864457,6.3575575344925,4.846591836935588,1
43.97774296488589,25.915109662549302,6.956677731941783,59.228543108045514,1
42.156291764606024,21.764585259637897,4.907040551184891,37.86117338826692,1
50.04290408708129,26.101279034072128,-0.5628307680889106,40.98346989720484,1
55.58901548864581,23.110965069362393,3.7496559886541325,84.71661505318832,1
49.89189639829112,22.541437557396726,4.13630137277082,9.23356272397542,1
46.33072612185065,26.1275923190201,7.966772730365628,25.94108049429843,1
63.800897708095675,31.190629055214142,2.6454160332380217,65.29544376801447,1
28.76315118891077,16.062195196007274,3.438241476291915,11.511533815481833,1
44.788852847312924,19.82060161671575,4.041004089635745,23.57647351879486,1
38.680859315467224,15.349859076325249,6.1838952876538675,66.62075104057745,0
36.98233364371624,19.940600506125286,5.358409589312388,61.209066607382375,1
28.82543409976406,11.117076734927712,2.2363676947797932,20.6346473702817,1
38.832772764722854,22.96800376035221,5.6027805473838255,21.53414881365423,1
25.588601808102293,14.649893218069,5.889152400583501,14.146001855444457,1
37.330385392466376,15.622410647316105,3.3270306708196986,57.46262287124827,1
52.33723121159153,23.88347533278113,6.718922865894569,62.75690969178005,1
29.899341566409674,12.240036433114053,4.606492284200934,54.74647950526522,1
48.16061903303591,22.608930390168485,4.434371071561107,54.84161930548333,1
35.1073114991821,17.08060770212206,4.8668167053074365,86.04814580397729,0
28.483494378906457,16.43527275914553,5.380306590457261,33.73721636263174,0
27.12784200726967,22.79119244325177,1.5760392541589288,87.46215736458933,1
33.90494870256505,21.59343942540417,3.941620646453815,85.11565352327898,1
17.98288957575038,12.204842382563463,4.046547111592726,87.18309873180216,0
31.04330606935904,16.15178799262738,-1.0017486627044478,85.95418926293506,1
21.843284467609354,8.907971247560395,7.061072550874018,92.21613756758671,1
21.280435449727708,10.513402921476807,6.055254592182652,93.0558952804518,0
39.58333831917748,21.017602038741533,6.442769655273031,56.37758462748621,1
31.222849639478373,19.495159318794673,6.684985569058733,95.30786820274884,0
26.64626799465416,18.06398490162962,3.697471112694901,85.76516868585954,1
38.86976618608795,17.342848970122375,6.478570753372459,47.594841694127346,1
38.17726814413497,19.077038661149064,6.917509131264243,64.7502162032947,1
19.46902001382354,10.158316595885037,7.338533918524302,75.21385296532797,0
26.59628201509132,15.139422914427353,6.866819068545165,89.72620238115437,1
51.06017381518843,23.930629562426258,6.198654306048287,61.59151309602895,1
31.94864346373378,18.842763598529775,6.572925721790268,77.46137930813464,1
37.12864986810415,21.926097406139952,5.130970293649359,29.205586371441772,1
48.65228584007031,19.693684709012206,5.394302089496084,13.620868795869423,1
12.117618444958506,7.423463695326831,3.8667819075063905,1.2108254729496504,0
42.53838752889437,20.167849357864956,5.046823808621215,9.416149300451659,1
49.27677053362328,21.955765135403542,5.594294606522277,89.09007689451947,1
51.20491298653161,19.487367471963168,2.227601431739299,27.975571503533402,1
43.054589558838174,20.189887537071847,2.8909950398272355,2.756440320437459,1
37.710862758932514,16.221646416821873,7.152112994763413,22.84837581624526,1
46.630882028570376,16.44519328805735,4.125228124323576,14.849256167339387,1
36.90299711716168,19.50385014435919,-0.4598988493145333,13.546972449855977,1
39.930639503563135,26.27535844462051,6.816621286574813,33.151307267347384,1
51.096761011147194,26.450982809659756,1.5052693602864324,72.96673677882453,1
43.587416558077386,22.11013251827155,9.722383910687004,12.574491999288684,1
56.15002338905208,25.048601317050885,7.650727218869404,33.82294960144786,1
32.57567997669366,7.263202477458025,6.472083435870008,42.366656367332745,0
38.24659624138327,15.034345607028904,1.9717370584107154,97.53855082827269,0
45.36080134049147,25.04090071293537,4.133782888418797,95.63089348067845,1
59.7977273994132,29.394430437622365,4.509880238249792,58.27770098769768,1
37.52200080682933,21.2626387292906,3.7128707201046804,19.338040130537117,1
25.380370890221847,9.706363628135954,8.007555042130663,79.22711404688515,0
38.235402979728775,15.343719453431728,4.929043939896348,50.359832336032994,1
55.839141032938045,31.326678806741647,4.7012162734897815,25.831126692814998,1
38.9522702236781,20.345070694343786,7.7506515093938795,95.46195076126024,0
34.5125432880848,17.545695640870107,6.107754664115593,72.6124569008769,0
44.95033513313802,20.642534239960494,6.879749620426043,89.1320768758081,1
61.9482191888777,29.232642095117082,6.555728006906373,64.65377062330914,1
33.71091524745431,18.743202660353408,5.243187726801435,98.75453002335104,1
37.217411111336425,19.2727964306548,7.14982779313694,46.405385598087136,1
34.21926427324313,16.944994849284996,4.993379332365041,1.0268856481588484,1
45.317965191029344,21.09141876719706,4.4609860041663465,81.66816283025197,1
42.433803630610235,21.958374459168734,1.8524495750596515,58.75165301424301,1
41.4414134095007,19.604327131153184,4.76797737066921,4.178764757263831,1
31.43229252619755,17.622001378907456,5.432628337674309,28.83540793168602,1
33.00470206042256,14.837112905126753,1.940946457445993,95.01799011325201,1
39.377640179857224,18.18476667660085,4.046341826338436,92.60831595625798,0
53.77081863435656,34.014969558239514,7.660886832107527,15.934729307672113,1
17.176357012960764,12.375450130351327,4.546274252720242,25.44652539484652,1
39.78137460008723,15.990339011876987,7.164559684545169,42.56192207169814,1
41.448356450623244,19.5216397564541,4.314216876654143,94.74904573165959,0
38.51297604972021,19.79766044989829,-0.40305629129437737,35.3710141676258,1
48.38287154842764,22.329686137306922,1.083654829780798,82.62848254384102,1
57.594776711579755,28.006062445756505,7.039346607974512,65.70387832912836,1
38.96628869099159,14.209646703050954,4.427199175317228,66.56188056945378,1
48.55851037149243,26.913239292769944,6.728652633393716,36.85156635117182,1
35.07965813746868,21.4632001330492,4.924991554466153,97.69876301698835,1
53.848574674209225,23.42808779517221,7.211903106343305,14.756773860447703,1
34.47148505216538,23.205266668525027,5.268462348336569,73.62173221099009,1
36.25766366224562,15.606741885277131,1.9085014861847966,75.33696101409724,1
46.68191654105026,20.516857916936107,7.7703652852366485,75.99010222031819,1
30.66656538518474,19.647012890776374,2.18944088357028,43.98616755156143,1
37.652710980080414,17.486435289274112,5.17525373255876,38.561223549996804,1
40.346850980492874,21.751576660575623,6.249829266213154,88.60568829394147,0
49.06113868699022,24.648961675630236,5.007224434243957,48.05566229737883,0
22.580135543294404,7.272084088943583,4.221335248598884,64.9748537822849,1
42.635666867285224,19.52262764321938,3.4164818287629184,94.63382202130991,1
48.94872562860388,23.47333307048358,5.822158341033981,6.299275898382739,1
54.87162821721933,27.898382947776803,6.330071723494401,27.44046516530929,1
33.89179978114351,15.02105876209426,5.227388318544504,76.69716160745301,1
31.572467878421122,16.25677666276709,5.268692002719442,51.13697053966564,1
32.48651209524527,16.57891471730909,3.7231672854970244,45.91885905817431,1
36.2256153820284,17.179908591467214,5.076548926727146,35.82489009723776,1
20.794543047532763,9.642801635652004,2.5453196426050506,94.74259797980277,1
36.94561836771733,23.494065766305894,5.086637107181624,63.65001511461513,1
64.12142457625086,28.898500977327963,5.270684369995867,50.245107259940504,1
39.198296199869425,17.587483128639832,5.260292101885944,18.871975165651765,1
21.661285677554556,19.679729001500814,5.898408248153869,75.7835625026178,0
52.863198595014396,19.78759546823171,4.185677404211804,53.16227497364076,1
43.87514629394908,24.510430294235476,7.433592019115751,34.75905819849038,0
43.53433975299465,18.144981649448802,4.43447457741256,23.368404314983447,0
38.10573400894609,24.31427865361087,3.6124401619140745,91.95130748662872,1
32.853791447869426,18.50006090184367,4.868088025385693,28.714593837492142,1
32.7005972244896,17.418191558094613,6.058192773693585,92.39866428137856,0
42.47686722320463,16.874291430909416,2.256116515317035,89.90214289019798,0
65.27104899942688,26.16637060495792,4.129631676469426,72.38573412506334,1
26.294520474234545,9.155025702871665,4.908577191275426,21.664441997314153,0
46.09036074063534,18.048937499419875,6.209751849171374,46.63925510968787,0
50.42585183393592,26.67930946705666,2.7793108243867604,56.40458962592289,1
39.0739586789709,23.124160468981692,5.212229369744261,81.55366009281263,1
44.11572355165278,22.704192814489723,7.098072472643972,17.138543029121667,0
36.74403932443576,16.32024947246158,5.107415363560319,66.9552426735019,1
42.31271703408815,15.663037801442904,5.426652691463792,10.860483610224382,1
56.393095517320305,27.728761686824974,5.644832122661162,51.026993242996625,1
34.5225678058753,20.14797565968852,5.28750287696104,40.84441836873061,1
35.325471752431994,16.266146977498995,6.613609062632186,60.98416266124313,1
35.08179037104121,16.883272741261024,3.485553293597069,84.15903359771019,1
55.6561636870465,23.14401351526822,5.165640642274341,98.85333227183585,0
49.60419362538887,21.006841950886177,6.591525742720919,9.605553009411317,1
36.7214323222315,14.422631121334309,8.534834454284463,22.68824613945708,1
36.12041401971931,20.238053564019545,4.019253481805738,44.461400839884114,1
42.352370483313976,16.655472666173814,3.914303523379751,88.66720636850192,1
29.02093361446167,12.887099526698574,4.712309892860536,46.78282583608285,0
49.655654243720946,27.32544245156653,6.484461341121416,33.08693100117052,1
41.73582775911086,24.303544215959246,1.5390560056864766,11.906827595007186,0
45.14659000830878,20.592909010759133,7.882194435977755,87.69391639939049,0
29.696551212960614,22.512191696517267,5.381956500000043,72.0496722602196,0
