age,years_in_labour_force,years_of_further_education,miles_resided_from_coast,committed
47.81207430167944,23.88259107498176,5.357863457876322,53.65701070656798,0
37.12996840619209,22.304542043770084,4.86106789677485,41.538820538949075,0
56.04244970559148,26.720560551017083,7.719478510074037,30.795434019936582,0
46.5987965933946,25.4840562280611,5.849097199439338,63.08685992420217,0
31.94753790435358,18.044374766541086,5.915343222387172,59.753017669379915,1
46.020640699087856,25.280994412023187,7.330314247789044,48.51236204330926,0
57.11886120499845,22.17866364523935,4.222462499140836,77.69955494071499,1
52.71799945303458,25.408805804151086,2.4762451132830297,33.94872850510771,0
36.56601214751014,9.529578942174833,7.413940649264498,27.117122436128916,0
26.708633095492697,14.637496863623792,5.271683496216225,39.62137895178133,0
55.47126856623364,27.00734210317281,5.278702415797857,49.31620975466753,0
28.48118154656351,16.819001883048763,3.7333401569395273,53.65009173984038,0
30.58032386438903,11.795284250103014,3.7662893337928454,46.38145913215505,0
45.13296850135139,19.432721488534558,6.693444677541687,55.28083094771445,0
22.22467980240465,14.228983091137366,6.969311596275221,31.22690863714334,0
12.217825186678994,6.552463264177785,6.567646811493317,71.65646906109889,0
47.35993774204201,22.757459856362466,6.58592321089095,48.76773232411147,0
26.703322225515677,13.134376167689506,6.138059074519518,66.75943747382192,0
38.656732779724905,19.709900021021713,5.263045460156313,55.14088019566556,0
40.32572383724005,18.17194710656529,4.6492406313580386,56.85129828730676,0
41.562856938878426,20.133466971746245,7.420647699883107,58.546509203483055,0
39.0363753424213,22.43039092945921,4.252558259019133,56.715628400259725,0
23.4260747279536,10.282918741990162,5.7399584277614935,59.64084139801316,0
44.8044426121758,19.591263685920886,3.391974004091507,69.93728795198646,0
38.733081802853505,17.826203399846715,3.681401926299099,52.94781754552205,0
36.401517593721486,21.772154499979013,4.527690864285547,60.63505636382769,0
64.56331017439089,32.12597612479897,3.3921232465456725,48.6539645856916,0
44.06696892360346,23.151656679615428,6.595703650956601,71.6017582317421,0
47.59311120210333,26.900313189680237,2.303931496909941,39.85411546911095,0
30.296961186813206,17.511818670088378,5.1984592467621455,77.01410649366224,0
32.93689441739429,14.689493024166854,5.265016193684362,49.39763074033485,0
45.33013592547378,24.580301313314468,1.3784008433606383,28.538373468229278,0
46.038974324082005,26.979709529026575,4.117952358952783,51.92156622366184,0
42.663652691578626,22.668872542960504,5.511399076096286,39.78422513787679,0
19.912679630429633,9.165900517180566,5.857455986588136,62.60965323483086,0
38.15590791335242,22.382974019115025,4.591385582799668,40.210640310464136,0
30.90598323425772,15.070719476622495,6.353776408961431,43.307248501778304,0
45.3925723651863,21.63254913835337,4.781367485527919,21.656889035817034,0
25.91673987831458,13.056241716498002,5.027305824150114,43.21540521126385,0
39.6934837095792,18.579016390182616,5.503307737973107,13.64181010056565,0
32.81617505896209,17.35716605930416,6.853999257468337,26.24145764771415,0
51.04000925371958,21.85863517122533,3.648563995168936,61.40621984216446,0
60.77983518706302,26.49327084945881,4.026356254963405,61.787002379762484,0
30.651350284830762,19.945438277411036,3.6622070165415703,56.38186342677447,0
32.57544506518071,18.457519221465837,4.335604567716134,35.495357853061805,0
40.404387985081186,22.514157160070337,7.852468516159529,49.2843296578703,0
35.16792492206972,23.353048927086284,6.145450638659645,49.945961913641476,0
39.49981721220172,23.836973241050842,2.737820509662316,32.624529662111854,0
30.502278201619827,18.1051081073828,3.799106068822651,72.55097452650726,0
58.9695880313556,31.022852102767807,5.745534448552804,63.16043435863507,0
41.75609073289926,19.420869192019452,3.186984438134459,46.68553739255504,0
54.74512847937717,26.371197759435308,3.549319918370486,50.40328758491796,0
41.10112800597501,16.54412806365776,7.689919332348298,53.125742119213285,0
54.10746628376061,27.580593912144785,3.7732487430536263,19.373976973635642,0
31.126442453839644,16.730031225901108,6.9093336320587735,46.29233926219105,0
28.65672804333242,14.824991345561813,7.5106463790618765,39.77023628003302,0
41.549855694340195,17.903535559637476,3.5330758176620716,34.975699851576266,0
53.46558349395367,31.431741270266983,3.220074886885717,45.78349560671067,1
30.288941938306774,11.589768478937497,4.44773582703767,76.96529790274283,0
38.56210074285861,19.07508122893374,2.82274455865275,59.61264291900515,0
43.17359578800972,20.140344272920466,5.2420677570054846,41.432315153258045,1
35.30967701567827,20.43754202393358,4.588696176293227,58.58874172034238,0
36.133242236475546,17.96103011822388,5.7211600317726035,70.99033154879004,0
40.5312766928654,23.05779955542661,7.793886912465642,63.869505243691535,0
35.31369460066036,18.189144720875966,6.634969961540638,50.89445554880261,0
39.976687773059105,21.032047636421506,5.978479550824712,40.295948334416394,0
43.75050006477442,24.104528372249224,1.0679031740641638,60.47334970420385,1
51.14619237233007,23.58696760044946,5.88675196420475,55.90228078132624,0
35.173394294392175,14.489523067832874,8.445255321409098,63.42789830041598,0
55.56500625091886,26.933649483170313,-1.0210450326270335,59.52757702522954,0
58.29142756698249,24.00418828066959,6.378765085951251,65.74329072979003,1
32.70552420991726,16.221685993223147,4.681282850487071,41.97147182659148,1
28.54978114530031,11.402847287854753,3.3004099939541107,69.76091098451488,0
40.49386952748897,21.420046121675373,6.6022571678239075,52.96399407038599,1
50.49801896935553,27.662296419666255,8.419411801214661,81.12891308937898,0
36.69608174213043,13.711245181276157,6.550461457675508,39.66218272865648,1
39.950185359121534,21.143371214108296,4.257616097476947,76.03945704747875,0
47.494024608060805,18.77990113891287,3.1130603511836874,52.96866175193972,0
34.79776398968278,24.42052996194243,5.289255267579088,40.22872994578327,0
42.11858092829094,25.654356183786447,6.746338584763176,42.741712489185176,0
47.23983739411443,23.787121489569547,4.225893947532545,45.1947903770852,0
32.34094266944962,16.65645579048576,4.4192340166984065,56.36248919602875,0
42.1597898198523,23.127397087341215,10.644000499676796,57.84253232053249,0
20.869493437750286,12.61932868367036,7.157303891919452,41.394499940921314,0
45.33814433653023,21.73991840269532,7.300257356787265,49.634681116085254,0
14.80757595857138,9.493032326946595,2.079428187882376,82.13405537917795,0
47.168718721437834,19.649502703636756,3.585622641413079,75.91314755151066,0
57.74769966358144,28.786296231417342,5.149363278908478,56.54485504511048,1
33.93014110275538,16.17297490352378,2.997724884229701,50.570052172523006,0
41.43747158745804,17.08989561956535,8.20079459777859,51.80046990077392,1
38.14867069361168,20.65126627512343,7.820624613181291,59.20276959095625,1
43.45792026401088,26.600459554140034,3.9329093252318925,34.658111522023916,0
48.00806403315639,24.324981302096184,8.56783721321497,46.139351938649824,0
31.653496742578945,16.150740834687703,4.991495806560116,24.97123889183616,0
43.44649042422608,17.18031185077307,10.178779434778097,55.98834683907919,1
26.696156609383408,13.723552010703912,5.289372261050073,59.707939095541114,0
33.91834996948424,19.39574039631723,6.152385500656844,42.75220306550939,0
46.4622665117823,22.20345026510393,7.799806882339117,73.6098014493505,0
27.966339900643906,11.414539654026456,7.555266699615618,31.613515054964882,0
19.670289970717956,8.94423204678188,6.021464132271787,28.034376796852698,0
51.57779392930252,25.41522589525281,4.717719361112328,53.36677727839958,0
20.154745560008728,5.634436467482416,6.028265399986238,65.70647453918232,0
40.87721671242047,21.8175728720111,3.36763165624777,75.25891537186803,0
39.24505066241653,20.825705048200554,5.304267437728232,43.1167360569659,1
47.79697149937426,21.567727225836496,2.7813849350040103,66.18021250146944,1
42.71920915163438,17.767650753672463,1.4382367198393973,49.422372957489394,1
40.87215561350669,19.20447637815626,5.100853528278886,47.41059050088771,0
44.318998222770645,22.838528819317293,7.524555781343345,63.25489906230008,0
58.34813639475933,27.257525943934162,6.8516092831921185,59.78484317620129,0
18.163151353574378,7.261318953564556,4.836175408548783,26.354117645236258,0
27.16297039594005,14.603559132581793,8.493979396350992,72.14810524588844,1
47.446946956570414,19.240097076206382,3.8618772183068524,70.70137031221176,0
37.01148307492758,23.092139938814892,1.1643346764039535,40.61655947735706,0
43.95758792089906,21.47018386389703,0.6357974115980758,55.93705300156114,0
29.582418260559983,16.51563744781759,2.637618118808566,57.41045279424108,0
55.51829689064738,27.021499219023966,6.633249486524457,53.910106487358604,1
25.010259093481828,13.394462950896362,3.7303946330652273,41.7454226923187,0
66.82080162825244,32.79139858155569,5.921917283714604,39.92564948092922,0
43.98633096250426,16.206159078328078,8.292566767167955,49.61668893512832,0
55.61640153577939,29.708739701527218,2.799806074844388,67.59093528889048,0
48.27845529846798,20.847350156878814,5.95699946359178,58.15400231891648,0
41.06348602552267,18.516306077196756,6.077926145311444,44.44078501870841,0
39.22879076776915,19.05400747336016,3.2785240230537935,61.57548065972517,0
52.48983076273494,23.868020646263297,7.708421850490167,7.27186069054887,0
35.55323214172724,18.200041128146655,4.4245858889010465,67.23148550558156,0
38.68138444307525,25.27643723459639,4.232494038173981,23.904293318328506,0
31.795530765715768,19.018527366003056,9.223226436835946,44.563385878953014,0
41.40721436419771,21.274125544182123,6.045533484733436,33.20495158060784,1
43.428709516184284,23.832344051255518,6.850581099370996,30.579777864186415,0
40.85244955640839,21.04052231322466,7.7097858630436775,67.41240181067779,0
38.423653030076395,19.262242023556908,3.699052001081566,42.98448198032163,0
11.530693169898562,5.654094618568777,7.499642194107358,55.197558225960734,0
45.95183553494821,24.673552595831644,3.9962117700046598,49.29619131681224,0
46.23634502781446,21.822217918820325,3.9107532213234055,57.15561240834682,0
50.25685649688717,25.927292423092336,4.456000055383727,51.15232836590383,1
35.335109999737114,17.027660366170963,3.75587033011009,30.755116637171454,0
34.94108458583855,12.199844276643006,6.644312865314326,64.94400229170711,0
47.21270798858435,22.61171932213847,5.534421310290112,42.593651252580315,0
53.576888161342026,20.60371460125811,4.017551170765774,26.651271520103734,0
42.29612555019066,23.08955061618312,6.349010066309644,43.578272585511314,0
27.859425155404594,13.088407950494599,4.449635125227308,72.51139685951466,0
32.01158497229731,18.46046953572168,4.343859259270647,62.753326131702394,0
28.273563346662876,13.862733156467531,5.097367769803087,44.77021798388211,0
57.79839094606271,27.922678195219934,5.926920711332435,44.76113443522357,0
50.87288267184902,22.526689202158874,5.779695298754839,45.17547423173926,1
43.36703797788253,20.435706426339856,4.273501635494339,81.15121975341262,0
37.81883877785524,21.177422995214087,6.694222414878805,55.7290317834733,0
43.21933675072718,22.58907330464238,4.555211697840688,56.45062470786604,0
38.82276195547897,22.313632293748988,3.690031022782562,65.45425181047763,0
41.96135132741891,20.611491851655508,2.063956702465297,53.581837385397705,0
43.89987841940225,21.19982929696647,6.966356961998042,46.11436781268945,1
48.75898829990611,21.13068661807544,5.024780152388015,47.05475226372533,0
33.482112930450675,13.906760877662219,5.42174471702103,48.92598110878904,0
42.05388848122901,23.95447012941721,7.091605831399031,49.44166645235238,1
42.59312292009693,23.624852601769387,4.045187536804368,60.9144431545547,1
47.03185511803604,19.87364508289911,2.251201503051743,50.77918828710949,0
54.40599318175127,30.203398099747425,5.139561404430437,60.98960115823369,0
50.47694407229449,26.794218202156134,5.615923104160591,48.78925129837126,0
48.48823993436817,27.653703005284804,4.474301867679254,51.17952785474136,0
19.923202036878926,6.211550424883512,7.947475156152338,20.026989732018386,0
49.93039917349809,26.635749372307718,0.027666864557287063,63.74491512053722,0
34.04537067148754,19.76528602546567,7.240113275799565,55.19732713846989,1
43.514400431963864,27.521624487830092,6.582307300728452,64.97015164789478,0
40.166557076998515,16.39893887538294,5.9135415554009185,6.556169327094658,0
43.841221212804115,18.031353866532164,-1.6718030989381925,81.32562057171091,0
24.91433159708229,11.47129465759315,7.567777566540537,47.90615557767239,0
35.62331638091024,16.68322426507957,2.9471317787282296,66.62274225106275,0
48.21964929429611,17.79519951557993,3.9846160432332267,34.401411093117034,0
32.624222201534444,20.72596066241993,4.658814670419862,59.191608575938545,0
50.805285955808465,20.01715349530568,5.814836069303951,34.198766552395156,1
33.8281875736575,12.357240721506763,6.2788560843851,40.64346558956292,0
28.87455027286615,12.450318014326761,6.785681108638593,78.71047030800179,0
50.69229604203781,25.38219147864339,6.631707020157032,47.1397639885498,0
51.09680821721527,22.673183830381006,5.505854408426252,53.26149309769584,0
39.15615192371731,12.30250679984362,5.831845318115182,63.05101596033131,0
23.627610291809678,13.038677851251785,2.818492568355507,57.43522831958907,0
53.9710409938986,22.982299655295527,3.4979463863619555,52.256283577153646,0
29.482064269984434,17.25748165757518,6.790920447349665,55.47441503699338,0
26.968201842348083,12.293450998964758,6.674418973457362,86.05123377857413,0
36.58254140071768,19.80697878599983,6.447598832888842,49.13571804449622,0
31.84845789270276,19.87101997637318,3.9711664766869452,53.016485700724516,0
47.25473454711164,22.798377421141982,6.820984263887391,65.75981594011418,0
46.12232917606829,22.493587942483085,2.677511095039284,66.58288899436975,0
34.87922518130577,12.789058383382889,7.1547196197245455,67.8054545834057,0
30.22796702802937,12.327992135696762,4.4782583975082195,59.580953330437765,0
41.685437491050614,24.48483757355973,8.368340812681264,32.854926309042746,0
36.3660218591943,19.450464552922067,1.95711581586903,74.50147298451644,0
52.88402245085879,22.430354200553737,8.526808091837044,32.804819104719684,0
31.29330613817806,14.449740081388441,4.277071341673077,54.5395319785855,0
43.857721018562515,24.580830489885706,4.241041487976512,38.68586224970963,1
50.138878502487756,25.20513259857858,5.389677637971194,49.03792480110511,1
39.57649226182853,19.80841642966306,3.6058421743986067,54.93143615455221,0
45.79125829448112,20.758752604159103,4.855341997395386,54.8203582317541,0
50.1866688734559,25.870043033150285,3.524747469458291,56.32881131352927,0
45.57428477997208,25.33896893140168,3.597872938041626,74.20566903587971,0
43.39725189785079,18.277024251853863,5.973771900601144,56.803014522709695,1
42.81603447165324,19.979885458211324,3.1968690093929677,46.33765047064027,0
30.376583048961102,14.717055989770536,3.4636115299890355,64.46130752432536,0
41.19119972035452,24.776607837236444,2.254417500507182,67.8420573338696,0
33.117588611548996,22.03694775119751,3.992138640077321,31.585882772945112,0
28.462858710319956,12.32397387079111,7.623204059447843,58.96100104774787,0
28.481317427420098,19.61363714528981,3.308132719794063,60.517591134663476,0
23.677162711779214,15.910843855122579,3.5367334696255175,45.53654744960012,0
30.716819991831862,15.064692284666027,5.387843892963071,70.6356021996743,0
48.71070341290221,22.710640428414777,4.258407132400947,47.7491661945121,0
55.06826283223846,30.58108005875218,9.456308866699299,51.88364680207313,1
41.39395262547593,24.501592995045684,4.674944070647487,47.40392263574196,0
51.048157746551205,28.054156534624767,5.670436692434744,50.23368571372201,1
46.33281025204559,18.866899738670327,6.887537569598644,33.55587369657197,0
22.608590372331353,15.807738774033282,6.849155731725701,28.399236761085586,0
37.857586082436484,19.174274122233378,5.466575163114759,73.91757594837458,0
35.41733379469086,18.602099463723903,4.677745026627997,37.29557977522508,0
48.32826256754359,22.36435198788695,9.048057072758514,35.129114758155396,0
17.56998035610277,18.348101728787256,4.800479449371466,17.699148295944276,0
23.94179279960485,14.486517803226509,4.116619791143039,40.41557378465747,0
44.23575906666476,19.425862039498675,3.708302023411963,30.153653098887524,0
47.88745246931916,21.747141474164923,1.5463935945864882,74.63022740204553,0
16.63042356138682,15.327543521171963,6.643231504474326,65.1472563401395,0
33.640220367756605,14.345273099164286,0.303863205798347,39.67774482233414,0
31.38645104895198,15.548105147717937,4.988554318190158,83.78653708016463,0
61.08310506174756,30.000446241117626,4.5902787314572295,64.72648230487391,0
49.257612760516956,21.571706146841304,9.479930384462897,45.12752924737066,0
43.0375096860046,19.811833293498424,1.3366975425727472,12.508914276896405,0
40.43113143394957,19.938277523903743,3.1977934260312857,84.36413858886112,0
56.97022652723071,31.940776443729963,4.727807082636701,29.15641299854606,1
50.822573025607966,21.814013435220648,4.604941325061663,25.319018795646624,1
43.38483478908592,21.139426302011934,3.90091081837991,65.3385564801446,0
25.20226514585201,14.402361823149356,4.8380241811956655,86.59628609508908,0
34.06751914775815,18.258505680653958,2.4808745422605174,70.76409227765777,0
37.35844386145083,19.790465360759175,5.714385757989878,58.45863680078539,0
59.485001369030265,27.6871848996687,0.35702931584484343,58.92131512497929,0
24.107544586416314,25.01421432722641,4.948461288245486,62.80123338170462,0
51.50406289320278,26.26093171299459,3.799286611472853,61.38392884680148,1
43.421285804817934,27.662740639153707,7.032575885513271,54.21787135954064,0
52.76746674558136,27.417561416954047,8.510622141266609,51.56301655927814,0
54.33730159508224,25.24983232385366,4.337895662499284,49.06110308150716,0
39.16331743644379,22.866226206630316,7.781451858282862,38.690531166999854,0
49.97579787116393,26.32415720687959,4.367767438739179,45.78987384699839,0
39.51301902442224,20.61241016682712,3.06774695374182,24.605647787069216,0
31.88702850351563,12.613996049325582,8.49180726437124,48.52490559807875,0
32.569694055389824,15.063799644448231,6.041552889468013,35.17113339273624,0
28.739541105487966,16.131420764871073,5.008877045219629,33.44616024176344,0
42.73216376743861,19.402755929144735,6.374354950197297,52.698412267302174,1
30.42879515809814,19.659441172529583,5.548430070260334,70.880034295169,0
46.54356026295956,19.415069424334284,4.861561184116964,63.774749090034696,0
34.69492553669731,13.329498558828089,2.347130345384007,26.442490945652345,0
54.14578830886414,22.920806970409473,4.458926525677467,35.15557795144494,0
45.600548095624035,18.39281937724018,6.246510846916945,64.11156781982324,1
60.52025346236742,25.462862730610183,4.754457148626379,35.26268909692536,0
35.014283764700735,14.002063083748983,6.804651522260771,46.63050275004463,1
41.238696504189065,26.412460264766125,5.767310047733578,58.25078148536828,0
40.111625387974,21.082238101076538,3.243727363829186,35.47483317704547,0
47.02090157975295,29.571803624874825,2.3616560843357526,51.580632592189396,0
45.63118011472605,21.75110772151195,4.685643000139664,29.989617576226934,0
27.109572782413395,13.866916718743575,3.951543103790825,40.9794853407318,0
39.83416220682804,19.077919818738412,5.672643619243372,54.79672901213806,0
42.323692951277195,22.125002914505288,3.5637246824745406,26.105093997024962,0
35.21240024091251,15.984309625236431,3.7692153484902455,56.607121069405984,0
48.28488928481823,21.75069334989553,7.106139435189824,49.70543301609978,0
55.678413832875584,21.991915621376393,5.296405937255796,58.28734931625722,0
36.0130014087993,21.105715210246938,3.5945458691454144,53.358712010969924,0
33.96507281023527,10.195793011805938,5.035283617470039,70.46210644960766,0
